mouse_event_count,avg_mouse_speed,mouse_speed_std,mouse_direction_entropy,click_rate,scroll_variance,avg_key_delay,label
113,1.332017627622959,1.4705892237457037,5.705036249427711,0.2397892877816987,1646.6367034445936,596.9930186601106,0
401,1.4418862814697582,1.2279402677171847,5.2574329213707856,0.23869260047703844,4422.683503632563,808.4527621685407,0
17,4.954194142932632,0.05263154220449004,0.6886299861349736,1.3444803186805008,47.60637017658753,6.776435216774955,1
122,1.132988085837632,0.5282519713920268,3.5784771129726995,0.23150182788856596,559.450212287941,346.1221058468107,0
174,0.3360896185741018,2.259743561639263,5.316554751560651,0.06439759832802763,3718.387330333181,480.54423983168635,0
27,3.1089595332795428,0.044855703597655186,0.04846556678767289,1.3520557517884502,3.7342080315652506,6.349867882995716,1
22,4.713259017643768,0.03407259533353433,0.574063491656954,1.267333916340348,35.71506122117526,11.441016845074651,1
361,0.22942373213988787,0.7380941257525178,3.6341996210025114,0.154996453880688,3068.3911222561487,155.16178047239458,0
26,2.995107759294413,0.09937792421369536,0.30527912402894586,1.2122437796324663,10.739874692646229,6.227268214283491,1
29,3.807356323661597,0.05530399818767482,0.18727371324716868,0.9775140997291771,19.578869842776005,12.060720261270074,1
242,0.39867111124867716,1.8423755758503848,3.309678550566265,0.17028561230609174,1490.343800860523,693.9612734680146,0
29,2.6316574116478746,0.03184777829673953,0.8696536092340699,1.2644948351167105,40.182433162141514,19.254565055257416,1
21,3.776621575863939,0.02810848143955568,0.559603324741883,1.1512860233040856,18.3939443672827,13.748743057670666,1
394,1.1671174710528043,2.4620614441734565,4.774133247738449,0.1962995900994358,2005.303971153433,154.68661904658993,0
460,0.548755174803619,1.1317264204365436,3.659466620942583,0.01617133208767457,1823.6128571244267,313.6630525916837,0
24,4.416781278552407,0.021547196571955283,0.6262975844161109,0.9420514263441729,32.14371396568753,9.01865610915036,1
181,1.4740910037957666,1.4549115820950596,5.772869228401773,0.26393124090782377,4630.99553501554,916.2444630352036,0
25,3.6077684829418697,0.0939715482810827,0.003446161724797281,0.8986850985486177,17.614119234495167,8.2136659029964,1
449,0.9599372004387536,1.1735483718739195,5.648241732741656,0.22790174950794445,4700.5206427173625,574.0288831053476,0
20,2.0387882983303633,0.09486847674582777,0.00828269185655961,0.926649338205694,4.548174427117252,6.317254625606694,1
95,1.394233831174703,2.091522438020941,3.076844511432169,0.29675509110294784,4712.1987836401095,811.5709746828061,0
9,2.84760592911047,0.08836788902077007,0.6052722517049874,1.0572102880766086,21.06891700548451,17.52561991435748,1
11,3.435740511261774,0.08563203337769525,0.617468147408017,1.0314103239943226,19.596689098348268,16.980378217825773,1
192,1.4312586252627437,1.6767976387981007,4.906713191263956,0.19471263845624787,3677.823281783549,540.8520856199762,0
288,1.4683997656868806,2.10572943567563,4.933159762386877,0.25787416246653677,3210.419481327126,937.02578995025,0
23,3.5727285851514834,0.052165982602112596,0.42286598684514765,1.3075227897271429,30.74964826774985,7.628855721715668,1
385,1.1750308699888776,0.7777633239017487,5.172087428009088,0.11931145853898845,1127.9292689490283,166.21905054844967,0
5,3.195712328868411,0.05593960316601886,0.3138177578720175,0.918187513521646,20.106285565449838,10.752546899289161,1
107,0.5424450179474899,2.3378124863877128,4.792260011539937,0.10090613734174944,4223.9097153939265,473.9469668180914,0
218,0.8667299745591415,0.9790262749553964,4.728477064105393,0.10781717756942881,2506.952627903541,396.8720852546059,0
210,0.810125988832072,1.0010181038163048,4.580499345387112,0.24446546930055876,1404.217938466585,481.01970974379685,0
64,1.450369815855645,0.728376214142922,5.547695648001354,0.14136590613416955,1523.8315540374433,422.09346792186784,0
7,4.2639815958179925,0.03422659762201792,0.10019999230054055,1.420187533425778,37.5589943971048,13.892800538056543,1
212,0.9525883241221129,1.8645770824201677,4.94366766437537,0.23759631234683326,3017.4048346658815,949.0988104927156,0
380,1.179123575899756,1.3978590812658929,4.424396599997951,0.09428452913546453,2522.34991942136,576.0414775775433,0
24,2.3406558579299697,0.08442172750467739,0.2105285971736658,1.3602483015269233,12.197130886861874,16.116549439532058,1
10,2.3025079548629765,0.09559173440715933,0.058381324409673474,0.8331872755299641,29.664777523581954,18.52917685477911,1
383,1.1060272810894436,2.3361912086400634,3.907347926550124,0.13497521130021622,1178.490663104441,846.6203710177473,0
463,0.23422739349808594,2.122839732085091,4.457152249547546,0.2818172956351574,1927.3260759666234,192.25502715373372,0
26,4.2091819810971085,0.05947954949628934,0.2145841807404304,1.2068208556151616,18.066268748233316,7.235424033502298,1
233,0.7820716336434499,1.0278478106493643,3.258983466162044,0.2928789741959719,2104.950707216305,321.0521135546437,0
20,2.17621304113296,0.0801065972547883,0.938019619952452,1.46267887447478,12.436233349608289,10.468016595398996,1
19,3.845741799608475,0.06358677284751041,0.9713312127356076,1.1110727144913422,32.149277511552405,13.023375992868145,1
98,0.7372413333943839,2.11359250185546,4.488819096793115,0.06673800628654165,2726.3997836702383,158.44100579800994,0
485,0.7601431281528099,1.2337119307061428,5.753522750911383,0.23522532079688982,2543.432651871217,153.91986827086794,0
136,0.6146584942145392,0.7771939402001709,5.621507954067408,0.09292240939419973,3123.126037784535,386.2598355616248,0
300,1.2672378042188728,0.9409989200822584,5.7408501186143015,0.11639892414694035,2054.581684323814,980.8274254210186,0
238,0.3256411316006758,1.941001057506671,3.9851968452465756,0.15354126602372556,4196.04264718742,618.1975594520219,0
200,1.128994288571962,1.3026082965122356,4.486324099705046,0.22602121413597273,4085.6649011473837,707.0667733428317,0
29,4.573508886094844,0.020155160343318285,0.8670961614082373,1.2264974790990877,31.583958748521162,18.264315179213533,1
19,4.840687601087013,0.07297280572866209,0.42246618756716037,0.9272147748195709,24.029745475718993,17.775760181953814,1
8,2.1520234048861195,0.020046041539845322,0.9286189339237502,1.1500153052388726,47.756819064761665,18.63816941767267,1
409,0.40318628193884154,2.1006302812630038,3.0005676901820446,0.2035186253274384,1437.9444819146588,677.0227804024777,0
22,3.0182169926710825,0.04312137530428621,0.9604700075737808,1.4137848419006693,32.332547904804954,12.412047298148147,1
304,1.393224196390926,0.9774506935112517,3.390429538509227,0.0399148189795181,4206.343462497573,551.2416125873391,0
28,3.2652700150651652,0.09345409549330382,0.04932409120873815,0.8405345753240981,0.2222637308959996,11.109791100324427,1
27,4.934354768074316,0.06167299227074807,0.6463001722150833,0.8085232265990121,8.70949445751127,12.54320077356143,1
27,4.4921335586167075,0.05741851716251973,0.4933495267741935,1.2983189242627429,1.5740269193063094,6.65908792630106,1
29,4.382824235218864,0.03279163099766911,0.32206857399447353,1.3448625519131752,37.82162254993526,15.334387959984387,1
159,0.8017185308969275,2.0741737210459625,4.103722436232851,0.042564490274207584,4035.958291090536,260.91661735095056,0
5,4.897705612407999,0.07881784683273871,0.9371416417390924,1.4172459195341098,46.0556966375026,16.195816984194423,1
125,1.0647367517309014,2.3746388179042137,3.9559955395769233,0.22198629954207338,2147.9471451833147,426.06949412231444,0
25,3.9203741617238235,0.05682521747773502,0.948607226224173,1.1342131456694493,46.27750193850147,10.549722397875112,1
10,2.089427790447333,0.06584508545263222,0.16167794982264438,1.2719957785177827,9.70959474150488,7.6316789131315135,1
10,3.1933037175965984,0.04271044049933923,0.3699893626484142,0.8385871410570556,4.983865566897744,11.321730249551056,1
21,3.6556072930957755,0.03393272960366476,0.3964458854575291,1.0279703052313125,16.359314133598495,14.017733698834153,1
64,1.3666666275047854,0.8115428112450538,5.537309402499126,0.12027753614345223,1437.2807685356138,267.948411946826,0
21,3.3253631585512773,0.08300721926537406,0.16283061923815523,1.4184101602461885,34.980725648033854,19.84102137058038,1
79,0.5956935890181223,2.0892933719196662,5.470245549727494,0.12650566965511426,4641.9019392820765,394.31241247318064,0
24,4.772293443514046,0.06476025200513595,0.3642857189400185,1.3555901372093966,29.94872996138963,7.499223313540642,1
448,0.6130316779834404,1.819706092822901,4.5339435438202,0.14421634972144204,1047.6556533121316,723.4454808369477,0
20,4.279932701498919,0.06252852148533027,0.9224580352226842,1.163693376572417,47.98159535718878,12.049644290507253,1
22,3.619488554011947,0.016501810777910665,0.703347604140679,1.4748416494919114,19.392077050005113,15.36365810102997,1
10,3.7324637092469524,0.03771813331340551,0.1499677406678913,1.275620750455658,10.575021980362658,11.38091185412465,1
6,3.639811062026582,0.08138732670089567,0.5443798266308325,0.883318187574625,30.148080146079963,10.27631760849684,1
186,1.0032205086447323,1.4093183391876187,4.536212744525807,0.2737440824696867,659.0118245848173,112.09229130421073,0
406,0.3944691103052944,2.04649108990173,4.015329803831911,0.01945130658869588,2958.7813741695486,172.061451637831,0
8,3.493073980012421,0.07463880389976364,0.7546620653024981,1.186416022323181,45.611273460471914,10.790502291657951,1
12,4.98940611006509,0.09503531442674411,0.9504405523533591,0.9558354486747844,35.45092901537044,9.378435586024937,1
350,0.4727729509385913,2.0377527431556146,5.844969714533487,0.18254979061032528,4508.903591604116,584.1596126298815,0
6,2.715192303789244,0.08500474925668922,0.746517639694457,1.0112441883348462,37.887505386356565,12.911181135312221,1
7,3.447576351382125,0.05306276650472882,0.047771447892591246,1.007053621176683,38.28596472073149,16.128558512878787,1
10,4.225124236822232,0.0515284419527148,0.7704476037211949,1.1984175811690512,36.34477211179782,7.14697845639896,1
5,2.2989751624758608,0.035271795863411066,0.8261966721632675,1.4862466088850543,21.053113271458795,17.974316550738596,1
462,1.038212377429863,1.3820883500940278,5.127347092434326,0.036030165899921106,3677.612791223422,624.9729045345551,0
10,3.047735161013633,0.08833324917978806,0.8060957820268841,1.1737945111751598,24.31969179565024,14.209353803848401,1
24,4.077594115966038,0.026031461099243085,0.7070750804267536,0.8880605317653312,8.236506031688783,13.68931351403741,1
18,2.043702032245061,0.04883588942195773,0.5666848554727185,1.2283934727383978,43.08971907277098,19.576234883420568,1
229,0.7464551359202551,2.0546140278508593,3.4499103817992833,0.01927275664828319,1674.5198039540487,161.57285816787126,0
25,4.5382740896837,0.060430166406043054,0.5550556682410435,1.0800184002978037,17.08546399608948,8.823139755106489,1
25,2.3108301611630564,0.014575659249243861,0.6267797700067204,1.1671579707924444,16.0740856013535,12.152705341555302,1
9,2.371679187003411,0.05604410532083136,0.29101678727223124,1.3127241971205257,45.02856353353913,5.055516827428481,1
96,0.8616330918636279,1.7417144881470514,5.076472221064645,0.20763731071129748,2708.641837480171,366.2437084300785,0
9,2.2702544096935906,0.04518708663619867,0.796533535764127,1.1888079290106046,0.7930950591115427,7.656257783277323,1
175,0.34048155932250224,2.492884354692885,5.705432849153603,0.15878641832105356,3529.5252376298577,998.6752978852638,0
300,1.430007643558929,1.5749070112058388,5.328507691727982,0.06458281406802806,4245.726549625673,455.4486981416293,0
497,1.1466122981315674,2.485572074618993,5.810516674518963,0.09407029684577302,3439.4363463566897,337.72357696619184,0
189,0.22564891251822403,1.7239640608387827,4.811143089189418,0.2208642218766171,3455.2441803342517,102.56758540331296,0
22,3.1956725131208845,0.08655221191995126,0.055416128591904146,1.3175988309479667,20.746025473387935,13.375414056756938,1
21,2.812051285990496,0.08974990298621245,0.9233982631267746,0.8060488130381949,27.031226776707506,8.6882024345099,1
80,0.6569944684684184,1.425264585075911,3.437066562041171,0.18568045052186402,616.7457735063595,209.72810889385568,0
67,0.9143318163564753,1.6151187624932937,3.7171702937520266,0.21290042597859846,2814.5738944541417,161.7014720527989,0
20,3.877386622340138,0.01220652640671845,0.37225944625860974,1.2781239180321666,7.938958292512865,19.04226300815903,1
313,1.36828828412013,1.0360812958297239,4.464059159043384,0.1089489909855568,2045.572828646327,611.0911539202734,0
379,0.9786411107838073,0.7265612691166508,5.495162760597396,0.24259808997598806,4714.567837632818,531.1750490280253,0
15,3.542754281126463,0.0973227733240447,0.08319896163283413,1.3720884354586063,28.653460642828893,12.828145798803849,1
111,0.8304052843347203,1.305017872006588,3.459025998765341,0.11846789086556687,1878.3049051252976,636.6056926627886,0
61,0.2838062809069912,0.5993819702278405,3.185316353178899,0.21890045857990922,4693.312772600721,663.4962548999164,0
458,0.43407497412553264,1.9461463445196523,5.614207044613705,0.16113081499866228,3612.1062670518536,743.3770068551756,0
90,0.3848520719176767,1.2797153166276056,4.882623958128521,0.07744855333457772,2499.2873619669,666.9430818944558,0
363,1.1293590277774852,2.242298622758196,4.485941103579997,0.14090458426546412,2661.893441268781,589.8515349751387,0
23,3.539134582818734,0.041617543816493296,0.7575807943303303,1.3956090070497986,40.187400384558494,7.945321935343843,1
385,1.136086655549479,2.4861375270467434,3.381788862838911,0.030215311436586574,2759.781084316279,433.46862010481374,0
355,1.3557862122340805,0.619068745683794,4.285619340058185,0.17282364942167758,4670.673085218139,688.5660977918606,0
177,0.3354486159537489,1.7063445500414547,4.289429491446008,0.15394483162152728,3295.564533289745,842.3953234659572,0
441,0.7204066013974797,1.7381559973436411,4.056363164634448,0.012788364528559349,670.7538462074201,527.2875025114688,0
23,4.659292362847067,0.05477694514687265,0.6648336629867111,0.8406014821467169,1.1561333836974275,6.262107847237268,1
22,3.4599750465176333,0.021399919678438142,0.6485604583692983,1.4839622291161119,4.805928705028261,13.962869578663922,1
7,3.7518636360592357,0.04345343884785133,0.7607937141120653,0.9827128383231222,41.864672001081345,11.049577044649189,1
108,0.748917337168912,2.0115336989503794,3.646928901935564,0.05652053320637939,3412.087561771968,833.176338941707,0
478,0.6895133382727541,1.3348449912316342,3.310401951415173,0.27714315747459006,2038.7671738812003,848.1955692310277,0
16,3.077434522848902,0.06240581404076929,0.14533275564434167,1.2628008438038736,2.5081159601598513,19.327443146478025,1
152,1.005342454091617,0.752455642503429,4.519167484790687,0.26543086348236705,659.6069909684566,221.75121324846305,0
432,0.9731973921834409,1.6972593963237055,5.403473837047329,0.11128145133319368,4781.819570130426,497.9119849650984,0
488,0.33641222677848986,1.0249031257709806,3.865095475096827,0.25159876898385364,1437.6361399984103,477.3700095839155,0
285,0.6039467919177013,0.7928134597244403,3.3029567559598547,0.03178672792335304,4142.437629034326,243.8828169792554,0
311,0.8482661607191915,1.0679228710213557,5.811225551959084,0.21639023795844714,3875.700215708158,492.9939688183344,0
7,2.397780945071844,0.06633522204607262,0.1281779351410185,0.8420062954731988,42.71964703149315,12.616008191042859,1
386,1.213080169611836,1.4949654560005055,5.5032874956451865,0.11776575326886435,4152.636656498922,331.7603116790078,0
154,1.1401816617803082,2.233870624067542,4.4139686791565484,0.18797440749250524,4241.389943232938,135.78409632743765,0
365,1.2839490442429138,2.152610694791325,3.9231605989459064,0.08621781158719315,4629.713655696719,570.7217625381057,0
10,4.919352717805106,0.06902880822226297,0.7015368859631426,0.9595212210539369,45.496929296560076,15.255976579473385,1
487,1.2303676617968606,1.6255540670443782,4.641289649734022,0.21304554255544705,1846.590060522288,393.14512344544255,0
28,2.9985547392275986,0.09759427215415072,0.483902277298328,1.2190250138354606,33.54533014593511,11.42088821768195,1
92,0.43962020360804915,1.401050695810633,5.245716553418346,0.23811273484809004,3376.6270121640896,327.15869247196395,0
68,0.6536258656096323,1.6685693463758846,5.873272942150782,0.25022082665864503,2515.1535500908094,911.5361495770642,0
483,0.8768143480352095,0.5624811928589422,3.4983054680157673,0.09282050722009916,4073.1114762510833,584.4299893376241,0
11,3.703560250865987,0.0824631359178145,0.6306941842183483,1.1348835996821276,35.60857549247432,11.50325468816834,1
421,0.27905005690961643,2.33552737003528,3.5499992576737536,0.2642361626731296,861.9088319836646,620.3500047089781,0
432,1.0318123592980117,1.8909804898085785,5.914985529313151,0.23815759724118887,1615.541285503463,390.6666830353825,0
9,3.6280048783030807,0.06954732282494153,0.6421240850781302,1.4329929024288854,10.391695345309898,8.70999150716705,1
21,3.5366894491297307,0.07287851374835372,0.6220175501171823,1.1062540344996927,3.1892138298113046,14.995172765637049,1
379,1.119410053788655,0.61902942694342,4.567665881369581,0.017637499436271426,3707.344312514022,437.4888137402346,0
216,0.7614267703079527,2.3965262384060284,4.28160038884124,0.060667686955743295,2460.1647491212934,685.1825598480258,0
58,0.9988367641179265,1.9400138646024456,3.535472904250838,0.027754863456965997,3538.15650908943,785.7757539299233,0
7,4.680900185747231,0.058995549208170954,0.7623144408147714,1.3320324703270248,19.584968999478015,10.21575946586535,1
6,3.3526879719749783,0.027316316281435958,0.984599806080753,1.4064212223832828,36.63172576446973,8.549096023969565,1
481,0.9468216468613626,1.5964047309759437,4.1046840032435306,0.222360667783201,2546.303340430023,301.85875675687737,0
410,0.2644101107301141,2.028976609192921,4.091852750483822,0.06145180237307887,728.4679449339142,424.60563343565667,0
213,0.8376062018486004,1.2849197076054613,3.802765719373192,0.2603912975880226,2492.264741189586,491.5625618870014,0
216,1.300328948790182,1.1719267925333063,3.278272126899785,0.25861830065626384,2831.7505709284683,769.3984890423679,0
29,4.913856317594869,0.09629074318005608,0.6866635089011512,1.213870538184934,16.41583333498514,15.960271338443963,1
483,1.266496170206991,1.028979217204808,4.734303207267701,0.12633297940255217,1561.3071552172187,769.0919471573276,0
18,3.6890779535095435,0.06152316330303418,0.5650540090459221,1.2448290002735567,33.59508999596762,14.386160726804848,1
12,3.1603422786615942,0.07857181739411744,0.5598364934670279,1.203927726620793,10.09486428687435,19.384693393157235,1
319,0.2519610524674179,0.6652313998708446,5.693162093308848,0.14271034222799353,3730.5932001336855,233.48931971665957,0
468,1.4895746172600601,0.6451844784967706,5.094056533319105,0.10064899795750282,900.1025703270325,313.30294054933586,0
8,4.854890167953855,0.04789120948850561,0.6942867023792744,1.141087708219839,0.8956253134396519,15.921028172367883,1
51,0.7903908540493192,0.92039243188091,3.5273148568738697,0.09486850276847658,3286.983818191167,803.4969455294757,0
117,0.8076963712922585,1.5357657247599623,3.651230250536509,0.26097039814783657,2628.9569696458757,610.4178060062668,0
415,1.3178701012796425,1.2597780055733347,5.236994468228657,0.07611368354149887,2344.8546004830987,674.8368309043661,0
20,4.31539980684391,0.09168846116045618,0.31299683219123864,1.143342289565509,26.39296690052193,9.858913567327011,1
94,0.8027764543165172,1.7308624556120529,3.95076284453961,0.2144482986587761,1508.0239366497608,938.9069149559884,0
152,1.1596353089399873,1.9091231081763054,4.20948064179129,0.14267317424854084,2058.196820017677,271.71594380758984,0
13,3.848331026222464,0.05636962891922009,0.7643065742264535,1.0137546345460247,20.72489402457912,8.54530066304233,1
23,4.968600283647255,0.09313731727407636,0.8864875233940496,1.0054320165742978,32.49644347492363,16.05346921853704,1
9,3.89050397068685,0.04199361021918223,0.14645726567407835,1.1950015840290091,7.7959183225323745,8.84035785670602,1
257,1.469738720377923,2.2309322844833472,5.817433543616966,0.04272096081615317,729.4764494842542,297.27314689786215,0
318,1.0891830114286936,2.430937480530699,4.606825304399417,0.2545574224458805,1706.6522101254645,535.9521118559857,0
139,0.7368738754017867,1.2372467079467941,4.7346585507082635,0.20320853013156442,4092.9429367454604,130.27595393340135,0
7,4.583806095663128,0.06055774363050348,0.5173334680343066,1.4815957368887873,17.31483081006506,15.068247835912715,1
26,3.6552622754133135,0.03668805300743827,0.8402242295335053,1.0591932256326406,7.341477504736754,16.883319895190436,1
25,4.7847636580964945,0.06756789474260287,0.8594656992549116,1.1171292881471753,46.65980685168998,11.836805537353825,1
17,4.745715361689973,0.0485420527666089,0.2415492627477337,0.8704784613199794,24.273123055998465,16.055103784321613,1
258,1.1389708963555079,2.107600983946568,5.274776937687384,0.23401850196801216,3841.2370845645355,902.6113201895461,0
14,4.2627196596480506,0.03471468290811609,0.38641933018092334,1.3595066851102935,42.19682269736399,12.17171369147706,1
495,1.2262484372690885,2.1024586729298598,5.053120537411893,0.021183904382546893,4151.70443936104,890.8969129182643,0
12,4.335856819312957,0.039867305511133565,0.914019473158528,0.87735537948327,39.75481787284296,9.147289528752328,1
439,0.4828799504264764,1.0194360380287442,3.1148304567649125,0.11313985607221343,3234.6223528922455,948.9503169115709,0
86,1.0888864695042124,0.6789038159400285,5.245574233413731,0.0955084123416953,1863.3085054536243,933.8424894165278,0
27,4.740654445715499,0.035953983942358395,0.318293102072861,1.0542716536531576,47.909070949834586,19.449200446585955,1
223,0.5728699680409131,2.3857761600583713,3.485380280259946,0.24838169967559104,4737.519009283643,795.8245343484707,0
23,3.8337432748354914,0.04086563563279828,0.7547128627835842,1.2186428263803584,5.302358620390729,7.720164980652008,1
487,0.2316676655992728,0.8947378658578371,3.2842617001656986,0.17792530948855212,4309.856516035864,926.8728177324792,0
149,1.0983085600213982,1.5118044707498552,5.464713585520389,0.04354205961658777,3841.300892304968,358.05219797004395,0
29,3.4367683550926142,0.052520080002698664,0.29218769275817313,0.8645048321834201,22.213558919377636,8.532832171452863,1
273,0.8994732274722346,0.6453199098511355,4.557443753476578,0.11705536521902658,696.8559451497051,982.8192079036517,0
256,0.8454759069104378,0.5485925630925534,5.617785658036676,0.050967068985657796,2871.3132587216332,276.52104714197594,0
28,3.2316199186791117,0.07873446580638625,0.3009297145408246,1.0907051649604111,35.36137183144478,7.592340030247951,1
255,0.5873220767135503,1.640494529698228,3.345761101274587,0.09691395681882982,3460.6636123275157,428.02625594976297,0
27,2.1373608644235804,0.010933690517672168,0.9052714442406279,1.119418978492388,28.91885022896503,18.066576207493906,1
195,1.1801937940552687,0.6084026795190276,3.3208344240489125,0.2934965287599178,4672.508740182718,428.25723427500077,0
16,2.42423620854069,0.09838689870068043,0.34772828619824114,0.8262288392841526,16.689486054620478,19.945224111243586,1
267,1.0531425183467373,1.4072744910693946,4.64570610225587,0.21955293924654806,2151.224214685965,640.0576598467514,0
10,2.6699245072617703,0.02406782570914413,0.6076108910845232,1.118504158401561,0.3859204696891605,13.906350890020825,1
158,0.6986540846851689,2.328788168166616,4.651866772209003,0.07112974978780028,1488.2601136689523,285.3980800700008,0
27,4.8363133285837705,0.016103905458680956,0.34769995517774954,1.107710254014284,21.802319869342508,8.366746640470074,1
305,1.3090586131858797,2.279621216565789,5.198774755358453,0.01379229892602807,1001.0859133450449,114.2163079338927,0
227,0.7763031686365627,1.2332801082975837,5.6939132847060865,0.16674120298283818,879.4827819038973,851.747583321137,0
9,4.206236833329591,0.031442002038127914,0.5172124064036131,1.2418546723723258,8.266710837569624,5.105376343791516,1
6,3.3655922061444326,0.018029400361340854,0.46936240214052893,1.4088897091661683,44.59763415415591,14.04161651668305,1
8,3.773379003001991,0.023688147888317787,0.006603797425178026,1.1813648916825212,20.695801986339596,15.704029367639594,1
11,4.289197625963238,0.08267892549771154,0.14479204074173535,1.172871165756769,23.37397930103392,11.906689341989214,1
13,3.9786610241818154,0.05579241609084594,0.10686182275918943,1.4274318989780779,4.833339476360199,8.905306225334156,1
12,2.254907858894978,0.06367736459720857,0.5122561037480164,0.8104316739787519,26.067987586395247,17.552831818957287,1
200,0.514730329495636,0.5618541717820409,4.842716381202727,0.2875794079965218,1400.0295711932158,538.2494421327015,0
236,0.779662166848019,2.2146741388185736,4.466728355599037,0.09321362255457841,2107.5164771185564,586.1263895610689,0
194,1.3805677751272516,2.1496141643447735,5.274695305961711,0.04138581661046114,3539.6394260717725,730.9952542930565,0
7,2.579649918578341,0.05640687929509322,0.8555874890161572,1.221660303965629,17.35708632310522,18.600189045611053,1
16,3.958163250829367,0.09992407897788472,0.13015700648933626,1.4507920966011176,19.60680772588442,16.89302135367442,1
25,3.376717217963225,0.021397168998678547,0.2199229043374583,1.0381853065285176,15.848610665062324,6.202681799958194,1
6,3.613631295248454,0.09330635768384363,0.6770293869796583,1.2048754088199258,48.221431432712215,14.777543132312095,1
19,3.836607067697704,0.06488697262969317,0.7760563466130449,1.221574152234164,27.792285648060716,6.62094572168332,1
305,0.8376647483937967,1.0741195396998833,3.71121914320653,0.16599482444913158,3799.358616340676,661.7224624954557,0
26,2.770021462350594,0.05367139260546146,0.3365084276290138,1.0642476406150707,22.029164362435242,9.019123702623988,1
352,0.25283249773307437,1.3813137777269606,5.477476646675202,0.0948087810855934,3967.1427446624693,813.9372119040189,0
26,2.6034543930321536,0.023408590973150775,0.6741115173064125,1.2221001878874567,0.4633301143250501,14.325135059636319,1
8,4.985403262178232,0.09304483918930817,0.5341229866228504,0.8902903863682511,14.554671956757414,18.210249656048198,1
126,1.0331260557056858,1.032378107601614,3.8156565061980636,0.17033790880380267,4829.049348214826,787.5012153336958,0
264,0.7235793841128872,0.7880525557042186,5.00615261480508,0.1290100245158986,2816.285992126213,802.7998738396103,0
